Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,DIFF_CORE0_ENERGY (J),CORE0_POWER (W),DIFF_CORE1_ENERGY (J),CORE1_POWER (W),DIFF_CORE2_ENERGY (J),CORE2_POWER (W),DIFF_CORE3_ENERGY (J),CORE3_POWER (W),DIFF_CORE4_ENERGY (J),CORE4_POWER (W),DIFF_CORE5_ENERGY (J),CORE5_POWER (W),DIFF_CORE6_ENERGY (J),CORE6_POWER (W),DIFF_CORE7_ENERGY (J),CORE7_POWER (W),DIFF_CPU_ENERGY (J),CPU_POWER (W)
0,0,12043.870315551758,3350.0,1,0.1312499999999998,12043.870315551758,3350.0,1,0.1312499999999998,26541.069732666016,3350.0,1,0.1312499999999998,26541.069732666016,3350.0,1,0.1312499999999998,11037.102310180664,5025.0,0,0.1312499999999998,11037.102310180664,5025.0,0,0.1312499999999998,26137.41764831543,3350.0,1,0.1312499999999998,26137.41764831543,3350.0,1,0.1312499999999998,233517.9513092041,400,3460,3370,400,4768,400,3402,400,400,3642,3782,400,3430,400,3459,400,5.714285850524902,7.894736289978027,13.51351261138916,5.405405521392822,8.108107566833496,5.405405521392822,8.333333969116211,0.0,35.135135650634766,11.111111640930176,10.526315689086914,5.405405521392822,31.428571701049805,8.571429252624512,0.0,2.777777910232544,16001761280,4294963200,3623448576,753565696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0,12043.870315551758,3350.0,1,0.1312499999999998,12043.870712280272,3350.0,1,0.1312499999999998,26541.06990051269,3350.0,1,0.1312499999999998,26541.06990051269,3350.0,1,0.1312499999999998,11037.110458374023,5025.0,0,0.1312499999999998,11037.110458374023,5025.0,0,0.1312499999999998,26137.420608520508,3350.0,1,0.1312499999999998,26137.420608520508,3350.0,1,0.1312499999999998,233517.98152160645,400,3460,3370,400,4768,400,3402,400,400,3642,3782,400,3430,400,3459,400,5.714285850524902,7.894736289978027,13.51351261138916,5.405405521392822,8.108107566833496,5.405405521392822,8.333333969116211,0.0,35.135135650634766,11.111111640930176,10.526315689086914,5.405405521392822,31.428571701049805,8.571429252624512,0.0,2.777777910232544,16001761280,4294963200,3623448576,753565696,0.0,0.0,0.0003967285138060106,0.001983642569030053,0.0001678466760495212,0.000839233380247606,0.0001678466760495212,0.000839233380247606,0.008148193359375,0.040740966796875,0.008148193359375,0.040740966796875,0.002960205078125,0.014801025390625,0.002960205078125,0.014801025390625,0.03021240234375,0.15106201171875
200,200,12044.422164916992,3283.333333333333,1,0.2874999999999998,12044.422164916992,3283.333333333333,1,0.2874999999999998,26542.195770263672,3283.333333333333,1,0.2874999999999998,26542.195770263672,3283.333333333333,1,0.2874999999999998,11037.794540405272,3283.333333333333,1,0.2874999999999998,11037.794540405272,3283.333333333333,1,0.2874999999999998,26138.49336242676,4925.0,0,0.2874999999999998,26138.49336242676,4925.0,0,0.2874999999999998,233523.777053833,400,3460,3370,400,4768,400,3402,400,400,3642,3782,400,3430,400,3459,400,22.72727394104004,0.0,40.0,5.263157844543457,10.0,5.0,9.523809432983398,0.0,50.0,0.0,21.052631378173828,0.0,54.54545593261719,4.761904716491699,19.0476188659668,4.761904716491699,16001761280,4294963200,3696156672,753561600,0.551849365234375,2.759246826171875,0.551452636720569,2.757263183602845,1.1258697509802005,5.629348754901002,1.1258697509802005,5.629348754901002,0.684082031248181,3.420410156240905,0.684082031248181,3.420410156240905,1.072753906253638,5.36376953126819,1.072753906253638,5.36376953126819,5.7955322265625,28.9776611328125
199,401,12044.454040527344,3366.6666666666665,1,0.76875,12044.454040527344,3366.6666666666665,1,0.56875,26542.26962280273,5050.0,0,0.56875,26542.26962280273,5050.0,0,0.56875,11037.800079345703,3366.6666666666665,1,0.56875,11037.800079345703,3366.6666666666665,1,0.56875,26138.64819335937,3366.6666666666665,1,0.56875,26138.64819335937,3366.6666666666665,1,0.56875,233524.85189819336,400,3460,3370,400,4768,400,3402,400,400,3642,3782,400,3430,400,3459,400,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16001761280,4294963200,3696156672,753561600,0.0318756103515625,0.16017894649026382,0.0318756103515625,0.16017894649026382,0.07385253905886202,0.37111828672794983,0.07385253905886202,0.37111828672794983,0.005538940431506489,0.027833871515107987,0.005538940431506489,0.027833871515107987,0.15483093260991154,0.7780448874869926,0.15483093260991154,0.7780448874869926,1.0748443603515625,5.401227941465138
199,601,12044.463470458984,3416.6666666666665,1,0.0687499999999998,12044.463470458984,3416.6666666666665,1,0.0687499999999998,26542.293426513672,3416.6666666666665,1,0.0687499999999998,26542.293426513672,3416.6666666666665,1,0.0687499999999998,11037.8076171875,3416.6666666666665,1,0.0687499999999998,11037.807693481443,3416.6666666666665,1,0.0687499999999998,26139.081649780277,5125.0,0,0.0687499999999998,26139.081649780277,5125.0,0,0.0687499999999998,233526.64628601077,400,3460,3370,400,4768,400,3402,400,400,3642,3782,400,3430,400,3459,400,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16001761280,4294963200,3696156672,753561600,0.009429931640625,0.0473865911589196,0.009429931640625,0.0473865911589196,0.02380371094113798,0.11961663789516572,0.02380371094113798,0.11961663789516572,0.007537841796875,0.037878601994346735,0.007614135740368511,0.03826198864506789,0.43345642090571346,2.1781729693754444,0.43345642090571346,2.1781729693754444,1.7943878174119163,9.017024208100082
199,801,12044.492294311523,3416.6666666666665,1,0.0687499999999998,12044.492294311523,3416.6666666666665,1,0.0687499999999998,26542.389739990234,3416.6666666666665,1,0.0687499999999998,26542.389739990234,3416.6666666666665,1,0.0687499999999998,11037.823303222656,3416.6666666666665,1,0.0687499999999998,11037.823303222656,3416.6666666666665,1,0.0687499999999998,26139.84553527832,5125.0,0,0.0687499999999998,26139.84553527832,5125.0,0,0.0687499999999998,233529.4721221924,400,3460,3370,400,4768,400,3402,400,400,3642,3782,400,3430,400,3459,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4871826171875,0.0,0.0,0.0,16001761280,4294963200,3696156672,753561600,0.0288238525390625,0.14484348009579145,0.0288238525390625,0.14484348009579145,0.0963134765625,0.4839873194095477,0.0963134765625,0.4839873194095477,0.01568603515625,0.07882429726758794,0.01560974121275649,0.07844091061686678,0.763885498043237,3.8386205931820956,0.763885498043237,3.8386205931820956,2.825836181640625,14.200181817289572
199,1001,12044.506423950195,3416.6666666666665,1,0.0749999999999999,12044.506423950195,3416.6666666666665,1,0.0749999999999999,26542.42303466797,3416.6666666666665,1,0.0749999999999999,26542.42303466797,3416.6666666666665,1,0.0749999999999999,11037.836227416992,3416.6666666666665,1,0.0749999999999999,11037.836227416992,3416.6666666666665,1,0.0749999999999999,26140.60821533203,5125.0,0,0.0749999999999999,26140.60821533203,5125.0,0,0.0749999999999999,233532.20468139648,400,3460,3370,400,4768,400,3402,400,400,3642,3782,400,3430,400,3459,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16001761280,4294963200,3696156672,753561600,0.014129638671875,0.07100320940640703,0.014129638671875,0.07100320940640703,0.033294677734375,0.16730993836369346,0.033294677734375,0.16730993836369346,0.0129241943359375,0.06494570018059045,0.0129241943359375,0.06494570018059045,0.7626800537109375,3.83256308397456,0.7626800537109375,3.83256308397456,2.7325592040724587,13.731453286796274
199,1201,12044.575134277344,3416.6666666666665,1,0.0625,12044.575134277344,3416.6666666666665,1,0.0625,26542.460479736328,3416.6666666666665,1,0.0625,26542.460479736328,3416.6666666666665,1,0.0625,11037.853790283203,3416.6666666666665,1,0.0625,11037.853790283203,3416.6666666666665,1,0.0625,26141.384719848636,5125.0,0,0.0625,26141.384719848636,5125.0,0,0.0625,233534.99392700195,400,3460,3370,400,4768,400,3402,400,400,3642,3782,400,3430,400,3459,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16001761280,4294963200,3696848896,753561600,0.0687103271484375,0.3452780258715452,0.0687103271484375,0.3452780258715452,0.037445068359375,0.18816617266017588,0.037445068359375,0.18816617266017588,0.0175628662109375,0.08825560910018844,0.0175628662109375,0.08825560910018844,0.7765045166052005,3.9020327467598013,0.7765045166052005,3.9020327467598013,2.78924560546875,14.016309575219848
199,1401,12044.612274169922,3416.6666666666665,1,0.1062499999999999,12044.612274169922,3416.6666666666665,1,0.1062499999999999,26542.500274658203,3416.6666666666665,1,0.1062499999999999,26542.500274658203,3416.6666666666665,1,0.1062499999999999,11037.868072509766,3416.6666666666665,1,0.1062499999999999,11037.868072509766,3416.6666666666665,1,0.1062499999999999,26142.271224975582,5125.0,0,0.1062499999999999,26142.271224975582,5125.0,0,0.1062499999999999,233537.80047607425,400,3460,3370,400,4768,400,3402,400,400,3642,3782,400,3430,400,3459,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000381469727,0.0,0.0,0.0,16001761280,4294963200,3696848896,753561600,0.037139892578125,0.18663262602072864,0.037139892578125,0.18663262602072864,0.039794921875,0.19997448178391958,0.039794921875,0.19997448178391958,0.0142822265625,0.07176998272613065,0.0142822265625,0.07176998272613065,0.886505126945849,4.454799632893714,0.886505126945849,4.454799632893714,2.806549072294729,14.103261669822757
199,1601,12044.625839233398,3416.6666666666665,1,0.1062499999999999,12044.625839233398,3416.6666666666665,1,0.1062499999999999,26542.5499420166,3416.6666666666665,1,0.1062499999999999,26542.5499420166,3416.6666666666665,1,0.1062499999999999,11037.882110595703,3416.6666666666665,1,0.1062499999999999,11037.882110595703,3416.6666666666665,1,0.1062499999999999,26143.30433654785,5125.0,0,0.1062499999999999,26143.30433654785,5125.0,0,0.1062499999999999,233540.60749816892,400,3460,3370,400,4768,400,3402,400,400,3642,3782,400,3430,400,3459,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6666669845581055,0.0,0.0,16001761280,4294963200,3696848896,753561600,0.0135650634765625,0.06816614812342965,0.0135650634765625,0.06816614812342965,0.0496673583984375,0.24958471557003767,0.0496673583984375,0.24958471557003767,0.0140380859375,0.07054314541457286,0.0140380859375,0.07054314541457286,1.033111572269263,5.191515438539009,1.033111572269263,5.191515438539009,2.807022094668355,14.10563866667515
